id_piloto,id_corrida,tipo_stat,valor
77,488,6,5,20
150,488,1,80,20
150,488,2,2,00
150,488,3,85,00
150,488,4,76,50
150,488,5,2,00
150,488,6,13,90
123,488,1,88,80
123,488,2,1,00
123,488,3,81,60
123,488,4,80,00
123,488,5,13,00
123,488,6,12,40
66,488,1,93,90
66,488,2,3,00
66,488,3,84,50
66,488,4,78,20
66,488,5,17,00
66,488,6,6,80
120,488,1,95,70
120,488,2,1,00
120,488,3,82,50
120,488,4,77,90
120,488,5,18,00
120,488,6,8,10
172,488,1,98,90
172,488,2,2,00
172,488,3,81,50
172,488,4,79,20
172,488,5,19,00
172,488,6,14,10
28,488,1,84,70
28,488,2,3,00
28,488,3,84,10
28,488,4,76,20
28,488,5,8,00
28,488,6,12,50
92,488,1,89,20
92,488,2,3,00
92,488,3,82,10
92,488,4,75,40
92,488,5,14,00
92,488,6,8,70
196,488,1,87,30
196,488,2,1,00
196,488,3,82,20
196,488,4,76,30
196,488,5,11,00
196,488,6,17,20
88,488,1,80,20
88,488,2,1,00
88,488,3,84,30
88,488,4,78,30
88,488,5,1,00
88,488,6,6,90
49,488,1,92,00
49,488,2,2,00
49,488,3,83,20
49,488,4,79,80
49,488,5,15,00
49,488,6,10,40
165,488,1,82,80
165,488,2,1,00
165,488,3,82,50
165,488,4,76,10
165,488,5,6,00
165,488,6,9,20
147,488,1,87,40
147,488,2,1,00
147,488,3,81,80
147,488,4,75,60
147,488,5,12,00
147,488,6,10,20
2,488,1,80,30
2,488,2,1,00
2,488,3,84,90
2,488,4,77,90
2,488,5,3,00
2,488,6,8,50
132,488,1,92,20
132,488,2,1,00
132,488,3,80,20
132,488,4,75,30
132,488,5,16,00
132,488,6,8,20
136,488,1,84,30
136,488,2,2,00
136,488,3,80,90
136,488,4,77,70
136,488,5,7,00
136,488,6,19,00
119,488,1,86,60
119,488,2,3,00
119,488,3,82,50
119,488,4,78,70
119,488,5,9,00
119,488,6,19,90
51,488,1,81,80
51,488,2,1,00
51,488,3,83,70
51,488,4,78,10
51,488,5,5,00
51,488,6,17,20
107,488,1,81,00
107,488,2,3,00
107,488,3,81,70
107,488,4,79,70
107,488,5,4,00
107,488,6,10,10
6,488,1,99,40
6,488,2,2,00
6,488,3,81,80
6,488,4,78,70
6,488,5,20,00
6,488,6,15,70
128,489,1,82,30
128,489,2,2,00
128,489,3,80,60
128,489,4,77,90
128,489,5,1,00
128,489,6,11,20
105,489,1,96,90
105,489,2,2,00
105,489,3,80,60
105,489,4,79,00
105,489,5,17,00
105,489,6,8,20
166,489,1,97,00
166,489,2,2,00
166,489,3,82,30
166,489,4,78,30
166,489,5,18,00
166,489,6,7,20
24,489,1,92,20
24,489,2,2,00
24,489,3,80,80
24,489,4,79,70
24,489,5,11,00
24,489,6,17,60
12,489,1,99,00
12,489,2,2,00
12,489,3,83,50
12,489,4,78,60
12,489,5,19,00
12,489,6,5,90
7,489,1,90,60
7,489,2,2,00
7,489,3,81,40
7,489,4,79,20
7,489,5,9,00
7,489,6,11,20
119,489,1,82,70
119,489,2,1,00
119,489,3,83,60
119,489,4,77,50
119,489,5,2,00
119,489,6,15,60
184,489,1,87,80
184,489,2,2,00
184,489,3,84,30
184,489,4,79,30
184,489,5,8,00
184,489,6,15,90
148,489,1,96,20
148,489,2,1,00
148,489,3,81,10
148,489,4,76,60
148,489,5,16,00
148,489,6,6,80
87,489,1,96,00
87,489,2,2,00
87,489,3,81,50
87,489,4,75,30
87,489,5,15,00
87,489,6,12,40
34,489,1,85,10
34,489,2,3,00
34,489,3,80,80
34,489,4,76,30
34,489,5,5,00
34,489,6,18,60
112,489,1,93,80
112,489,2,2,00
112,489,3,81,70
112,489,4,77,60
112,489,5,13,00
112,489,6,5,60
132,489,1,99,40
132,489,2,1,00
132,489,3,82,70
132,489,4,76,60
132,489,5,20,00
132,489,6,18,40
73,489,1,95,20
73,489,2,2,00
73,489,3,84,60
73,489,4,75,70
73,489,5,14,00
73,489,6,19,40
97,489,1,85,00
97,489,2,2,00
97,489,3,84,20
97,489,4,75,10
97,489,5,4,00
97,489,6,10,70
166,489,1,87,10
166,489,2,1,00
166,489,3,82,70
166,489,4,76,30
166,489,5,7,00
166,489,6,16,00
49,489,1,83,30
49,489,2,2,00
49,489,3,82,00
49,489,4,75,90
49,489,5,3,00
49,489,6,17,10
105,489,1,91,80
105,489,2,3,00
105,489,3,81,40
105,489,4,78,40
105,489,5,10,00
105,489,6,7,10
148,489,1,86,90
148,489,2,1,00
148,489,3,80,80
148,489,4,76,20
148,489,5,6,00
148,489,6,6,90
97,489,1,92,70
97,489,2,1,00
97,489,3,82,30
97,489,4,77,20
97,489,5,12,00
97,489,6,5,30
59,490,1,93,90
59,490,2,3,00
59,490,3,81,00
59,490,4,77,40
59,490,5,15,00
59,490,6,13,00
162,490,1,91,40
162,490,2,2,00
162,490,3,82,60
162,490,4,77,50
162,490,5,13,00
162,490,6,6,00
38,490,1,91,20
38,490,2,1,00
38,490,3,83,00
38,490,4,78,60
38,490,5,11,00
38,490,6,17,20
58,490,1,98,80
58,490,2,1,00
58,490,3,83,40
58,490,4,76,50
58,490,5,19,00
58,490,6,13,10
119,490,1,89,90
119,490,2,1,00
119,490,3,84,70
119,490,4,75,10
119,490,5,8,00
119,490,6,8,80
10,490,1,91,30
10,490,2,2,00
10,490,3,81,90
10,490,4,75,30
10,490,5,12,00
10,490,6,16,80
15,490,1,95,00
15,490,2,1,00
15,490,3,83,10
15,490,4,77,90
15,490,5,16,00
15,490,6,12,30
4,490,1,84,10
4,490,2,2,00
4,490,3,82,00
4,490,4,75,80
4,490,5,3,00
4,490,6,10,20
80,490,1,89,70
80,490,2,1,00
80,490,3,82,40
80,490,4,78,10
80,490,5,7,00
80,490,6,16,50
171,490,1,80,30
171,490,2,3,00
171,490,3,80,60
171,490,4,77,00
171,490,5,1,00
171,490,6,19,10
112,490,1,95,40
112,490,2,2,00
112,490,3,81,00
112,490,4,75,40
112,490,5,17,00
112,490,6,8,90
68,490,1,80,60
68,490,2,1,00
68,490,3,80,80
68,490,4,75,60
68,490,5,2,00
68,490,6,7,10
55,490,1,88,70
55,490,2,2,00
55,490,3,83,50
55,490,4,76,00
55,490,5,6,00
55,490,6,9,40
119,490,1,93,70
119,490,2,1,00
119,490,3,80,80
119,490,4,78,30
119,490,5,14,00
119,490,6,19,40
9,490,1,96,10
9,490,2,2,00
9,490,3,81,60
9,490,4,75,80
9,490,5,18,00
9,490,6,7,10
52,490,1,90,80
52,490,2,1,00
52,490,3,81,90
52,490,4,76,00
52,490,5,10,00
52,490,6,17,80
48,490,1,88,40
48,490,2,2,00
48,490,3,81,90
48,490,4,78,70
48,490,5,4,00
48,490,6,5,90
68,490,1,99,90
68,490,2,3,00
68,490,3,80,20
68,490,4,80,00
68,490,5,20,00
68,490,6,10,30
33,490,1,88,60
33,490,2,1,00
33,490,3,83,70
33,490,4,75,80
33,490,5,5,00
33,490,6,19,40
161,490,1,90,70
161,490,2,1,00
161,490,3,82,90
161,490,4,75,30
161,490,5,9,00
161,490,6,15,70
67,491,1,83,70
67,491,2,2,00
67,491,3,84,90
67,491,4,75,10
67,491,5,2,00
67,491,6,7,20
136,491,1,98,20
136,491,2,3,00
136,491,3,80,30
136,491,4,75,30
136,491,5,16,00
136,491,6,6,80
35,491,1,94,80
35,491,2,3,00
35,491,3,82,00
35,491,4,75,40
35,491,5,13,00
35,491,6,14,00
26,491,1,99,10
26,491,2,2,00
26,491,3,81,50
26,491,4,78,90
26,491,5,19,00
26,491,6,7,60
136,491,1,98,90
136,491,2,3,00
136,491,3,83,00
136,491,4,75,60
136,491,5,18,00
136,491,6,11,80
39,491,1,91,60
39,491,2,3,00
39,491,3,80,40
39,491,4,77,40
39,491,5,11,00
39,491,6,11,80
180,491,1,99,90
180,491,2,3,00
180,491,3,82,00
180,491,4,76,40
180,491,5,20,00
180,491,6,17,50
2,491,1,93,80
2,491,2,2,00
2,491,3,82,30
2,491,4,78,00
2,491,5,12,00
2,491,6,12,70
97,491,1,87,90
97,491,2,1,00
97,491,3,82,60
97,491,4,76,10
97,491,5,4,00
97,491,6,8,70
23,491,1,87,20
23,491,2,2,00
23,491,3,83,60
23,491,4,79,40
23,491,5,3,00
23,491,6,18,60
113,491,1,91,00
113,491,2,3,00
113,491,3,81,20
113,491,4,78,30
113,491,5,10,00
113,491,6,12,50
96,491,1,90,00
96,491,2,3,00
96,491,3,81,70
96,491,4,75,80
96,491,5,8,00
96,491,6,10,10
59,491,1,83,30
59,491,2,3,00
59,491,3,82,30
59,491,4,75,40
59,491,5,1,00
59,491,6,15,30
176,491,1,89,50
176,491,2,3,00
176,491,3,84,10
176,491,4,76,50
176,491,5,7,00
176,491,6,16,40
43,491,1,98,00
43,491,2,3,00
43,491,3,84,70
43,491,4,75,40
43,491,5,15,00
43,491,6,18,20
183,491,1,95,20
183,491,2,2,00
183,491,3,83,20
183,491,4,78,60
183,491,5,14,00
183,491,6,6,80
101,491,1,90,70
101,491,2,3,00
101,491,3,81,40
101,491,4,76,80
101,491,5,9,00
101,491,6,7,80
4,491,1,98,80
4,491,2,2,00
4,491,3,81,70
4,491,4,77,90
4,491,5,17,00
4,491,6,12,90
90,491,1,89,50
90,491,2,1,00
90,491,3,81,60
90,491,4,79,10
90,491,5,6,00
90,491,6,18,10
198,491,1,88,30
198,491,2,3,00
198,491,3,81,70
198,491,4,77,60
198,491,5,5,00
198,491,6,10,20
162,492,1,81,40
162,492,2,3,00
162,492,3,81,90
162,492,4,77,00
162,492,5,3,00
162,492,6,15,40
69,492,1,97,30
69,492,2,1,00
69,492,3,82,20
69,492,4,76,20
69,492,5,17,00
69,492,6,16,80
155,492,1,97,40
155,492,2,1,00
155,492,3,83,50
155,492,4,75,70
155,492,5,18,00
155,492,6,14,70
164,492,1,81,00
164,492,2,3,00
164,492,3,84,00
164,492,4,77,90
164,492,5,2,00
164,492,6,10,90
111,492,1,88,80
111,492,2,3,00
111,492,3,80,20
111,492,4,75,60
111,492,5,9,00
111,492,6,7,60
183,492,1,96,70
183,492,2,1,00
183,492,3,80,50
183,492,4,77,90
183,492,5,15,00
183,492,6,18,40
78,492,1,90,20
78,492,2,2,00
78,492,3,80,30
78,492,4,78,40
78,492,5,10,00
78,492,6,12,60
101,492,1,99,70
101,492,2,1,00
101,492,3,80,80
101,492,4,75,30
101,492,5,20,00
101,492,6,7,80
85,492,1,94,70
85,492,2,2,00
85,492,3,84,80
85,492,4,77,40
85,492,5,14,00
85,492,6,5,00
114,492,1,97,00
114,492,2,3,00
114,492,3,80,10
114,492,4,79,40
114,492,5,16,00
114,492,6,7,50
27,492,1,92,00
27,492,2,2,00
27,492,3,83,00
27,492,4,78,30
27,492,5,12,00
27,492,6,15,50
183,492,1,84,90
183,492,2,3,00
183,492,3,80,30
183,492,4,78,20
183,492,5,7,00
183,492,6,5,00
54,492,1,93,00
54,492,2,2,00
54,492,3,82,20
54,492,4,75,30
54,492,5,13,00
54,492,6,18,40
183,492,1,82,90
183,492,2,2,00
183,492,3,83,80
183,492,4,77,70
183,492,5,5,00
183,492,6,13,60
106,492,1,84,10
106,492,2,2,00
106,492,3,83,30
106,492,4,76,20
106,492,5,6,00
106,492,6,7,90
133,492,1,82,30
133,492,2,3,00
133,492,3,81,50
133,492,4,75,70
133,492,5,4,00
133,492,6,16,40
24,492,1,87,10
24,492,2,2,00
24,492,3,84,80
24,492,4,80,00
24,492,5,8,00
24,492,6,18,40
26,492,1,91,40
26,492,2,2,00
26,492,3,80,90
26,492,4,75,80
26,492,5,11,00
26,492,6,18,40
151,492,1,80,40
151,492,2,2,00
151,492,3,81,10
151,492,4,76,70
151,492,5,1,00
151,492,6,12,80
10,492,1,98,30
10,492,2,3,00
10,492,3,81,70
10,492,4,75,40
10,492,5,19,00
10,492,6,11,00
21,493,1,95,80
21,493,2,1,00
21,493,3,80,80
21,493,4,79,30
21,493,5,19,00
21,493,6,11,20
180,493,1,88,30
180,493,2,2,00
180,493,3,80,60
180,493,4,76,20
180,493,5,8,00
180,493,6,6,80
79,493,1,94,60
79,493,2,3,00
79,493,3,81,10
79,493,4,79,30
79,493,5,15,00
79,493,6,11,20
103,493,1,94,70
103,493,2,3,00
103,493,3,80,50
103,493,4,79,00
103,493,5,16,00
103,493,6,19,70
133,493,1,94,30
133,493,2,3,00
133,493,3,83,80
133,493,4,80,00
133,493,5,14,00
133,493,6,18,60
113,493,1,87,10
113,493,2,3,00
113,493,3,83,40
113,493,4,78,40
113,493,5,6,00
113,493,6,7,90
113,493,1,93,80
113,493,2,1,00
113,493,3,81,30
113,493,4,79,00
113,493,5,13,00
113,493,6,5,80
128,493,1,85,90
128,493,2,1,00
128,493,3,83,40
128,493,4,77,80
128,493,5,5,00
128,493,6,18,10
106,493,1,93,80
106,493,2,1,00
106,493,3,83,90
106,493,4,77,40
106,493,5,12,00
106,493,6,16,60
117,493,1,80,10
117,493,2,1,00
117,493,3,83,80
117,493,4,79,80
117,493,5,1,00
117,493,6,6,90
20,493,1,81,50
20,493,2,3,00
20,493,3,84,90
20,493,4,79,10
20,493,5,3,00
20,493,6,18,90
140,493,1,88,20
140,493,2,1,00
140,493,3,82,80
140,493,4,77,00
140,493,5,7,00
140,493,6,17,40
177,493,1,90,50
177,493,2,1,00
177,493,3,82,60
177,493,4,79,00
177,493,5,10,00
177,493,6,13,90
3,493,1,93,50
3,493,2,1,00
3,493,3,82,10
3,493,4,79,50
3,493,5,11,00
3,493,6,7,40
115,493,1,95,80
115,493,2,2,00
115,493,3,80,30
115,493,4,79,20
115,493,5,18,00
115,493,6,9,10
39,493,1,90,30
39,493,2,1,00
39,493,3,83,00
39,493,4,78,50
39,493,5,9,00
39,493,6,10,40
74,493,1,97,00
74,493,2,1,00
74,493,3,84,20
74,493,4,76,50
74,493,5,20,00
74,493,6,17,60
21,493,1,95,60
21,493,2,1,00
21,493,3,82,20
21,493,4,78,50
21,493,5,17,00
21,493,6,18,30
47,493,1,80,20
47,493,2,1,00
47,493,3,84,70
47,493,4,78,10
47,493,5,2,00
47,493,6,11,70
192,493,1,82,90
192,493,2,1,00
192,493,3,80,00
192,493,4,77,00
192,493,5,4,00
192,493,6,15,60
14,494,1,96,20
14,494,2,2,00
14,494,3,84,70
14,494,4,80,00
14,494,5,15,00
14,494,6,13,50
98,494,1,83,30
98,494,2,1,00
98,494,3,82,10
98,494,4,77,40
98,494,5,3,00
98,494,6,18,00
79,494,1,99,90
79,494,2,3,00
79,494,3,80,60
79,494,4,77,60
79,494,5,20,00
79,494,6,16,10
102,494,1,98,70
102,494,2,3,00
102,494,3,83,00
102,494,4,78,40
102,494,5,18,00
102,494,6,8,40
181,494,1,87,20
181,494,2,3,00
181,494,3,83,50
181,494,4,76,00
181,494,5,8,00
181,494,6,15,60
28,494,1,98,60
28,494,2,2,00
28,494,3,82,20
28,494,4,79,70
28,494,5,17,00
28,494,6,17,00
61,494,1,85,00
61,494,2,1,00
61,494,3,82,70
61,494,4,79,70
61,494,5,6,00
61,494,6,13,70
132,494,1,85,00
132,494,2,3,00
132,494,3,84,40
132,494,4,79,50
132,494,5,5,00
132,494,6,11,90
82,494,1,94,40
82,494,2,3,00
82,494,3,84,50
82,494,4,76,90
82,494,5,13,00
82,494,6,11,80
87,494,1,89,70
87,494,2,3,00
87,494,3,81,40
87,494,4,77,50
87,494,5,9,00
87,494,6,13,30
92,494,1,86,30
92,494,2,3,00
92,494,3,84,80
92,494,4,79,10
92,494,5,7,00
92,494,6,9,40
113,494,1,95,30
113,494,2,2,00
113,494,3,83,30
113,494,4,75,60
113,494,5,14,00
113,494,6,14,80
3,494,1,84,10
3,494,2,1,00
3,494,3,82,10
3,494,4,79,80
3,494,5,4,00
3,494,6,7,90
185,494,1,97,50
185,494,2,3,00
185,494,3,81,60
185,494,4,75,00
185,494,5,16,00
185,494,6,14,20
159,494,1,82,20
159,494,2,2,00
159,494,3,80,70
159,494,4,75,90
159,494,5,2,00
159,494,6,6,20
71,494,1,90,00
71,494,2,2,00
71,494,3,81,00
71,494,4,76,10
71,494,5,10,00
71,494,6,6,80
115,494,1,92,50
115,494,2,3,00
115,494,3,82,60
115,494,4,76,40
115,494,5,11,00
115,494,6,5,30
43,494,1,99,80
43,494,2,3,00
43,494,3,83,50
43,494,4,77,50
43,494,5,19,00
43,494,6,8,50
99,494,1,80,00
99,494,2,2,00
99,494,3,84,20
99,494,4,75,10
99,494,5,1,00
99,494,6,8,60
129,494,1,94,10
129,494,2,3,00
129,494,3,84,30
129,494,4,76,40
129,494,5,12,00
129,494,6,11,90
93,495,1,89,00
93,495,2,2,00
93,495,3,83,70
93,495,4,78,10
93,495,5,11,00
93,495,6,19,10
107,495,1,84,70
107,495,2,3,00
107,495,3,82,90
107,495,4,77,50
107,495,5,4,00
107,495,6,6,30
52,495,1,87,40
52,495,2,1,00
52,495,3,84,60
52,495,4,79,10
52,495,5,6,00
52,495,6,11,70
71,495,1,82,10
71,495,2,3,00
71,495,3,82,40
71,495,4,78,80
71,495,5,1,00
71,495,6,6,90
53,495,1,92,40
53,495,2,2,00
53,495,3,82,40
53,495,4,75,20
53,495,5,15,00
53,495,6,5,00
93,495,1,87,50
93,495,2,1,00
93,495,3,82,40
93,495,4,75,80
93,495,5,7,00
93,495,6,10,50
175,495,1,88,90
175,495,2,3,00
175,495,3,81,10
175,495,4,79,90
175,495,5,10,00
175,495,6,7,40
180,495,1,98,00
180,495,2,3,00
180,495,3,83,90
180,495,4,79,60
180,495,5,20,00
180,495,6,7,00
57,495,1,91,70
57,495,2,3,00
57,495,3,82,70
57,495,4,77,30
57,495,5,14,00
57,495,6,17,80
5,495,1,95,60
5,495,2,3,00
5,495,3,82,80
5,495,4,76,30
5,495,5,18,00
5,495,6,10,50
126,495,1,83,70
126,495,2,1,00
126,495,3,83,10
126,495,4,78,60
126,495,5,2,00
126,495,6,16,60
179,495,1,87,70
179,495,2,1,00
179,495,3,84,20
179,495,4,76,00
179,495,5,8,00
179,495,6,14,10
40,495,1,91,20
40,495,2,1,00
40,495,3,81,10
40,495,4,77,10
40,495,5,13,00
40,495,6,14,00
124,495,1,84,30
124,495,2,2,00
124,495,3,82,00
124,495,4,77,60
124,495,5,3,00
124,495,6,7,40
162,495,1,97,20
162,495,2,3,00
162,495,3,84,80
162,495,4,79,40
162,495,5,19,00
162,495,6,18,80
169,495,1,87,90
169,495,2,2,00
169,495,3,82,60
169,495,4,76,80
169,495,5,9,00
169,495,6,14,80
164,495,1,93,90
164,495,2,2,00
164,495,3,80,80
164,495,4,79,10
164,495,5,16,00
164,495,6,19,70
121,495,1,94,10
121,495,2,2,00
121,495,3,84,30
121,495,4,78,30
121,495,5,17,00
121,495,6,6,20
140,495,1,86,30
140,495,2,3,00
140,495,3,83,20
140,495,4,79,60
140,495,5,5,00
140,495,6,15,60
93,495,1,89,60
93,495,2,3,00
93,495,3,82,40
93,495,4,78,70
93,495,5,12,00
93,495,6,19,20
181,496,1,80,90
181,496,2,1,00
181,496,3,82,40
181,496,4,75,70
181,496,5,1,00
181,496,6,14,80
178,496,1,89,80
178,496,2,2,00
178,496,3,83,70
178,496,4,75,50
178,496,5,9,00
178,496,6,17,50
74,496,1,93,70
74,496,2,1,00
74,496,3,82,10
74,496,4,76,30
74,496,5,15,00
74,496,6,5,60
140,496,1,92,00
140,496,2,2,00
140,496,3,83,80
140,496,4,75,50
140,496,5,12,00
140,496,6,19,20
194,496,1,90,70
194,496,2,2,00
194,496,3,83,80
194,496,4,75,70
194,496,5,10,00
194,496,6,18,00
65,496,1,96,20
65,496,2,2,00
65,496,3,84,80
65,496,4,79,10
65,496,5,18,00
65,496,6,16,70
78,496,1,93,30
78,496,2,2,00
78,496,3,83,90
78,496,4,79,00
78,496,5,14,00
78,496,6,11,80
187,496,1,95,90
187,496,2,1,00
187,496,3,82,70
187,496,4,75,10
187,496,5,17,00
187,496,6,5,10
61,496,1,88,00
61,496,2,3,00
61,496,3,83,70
61,496,4,75,30
61,496,5,6,00
61,496,6,6,50
199,496,1,92,20
199,496,2,3,00
199,496,3,82,20
199,496,4,77,40
199,496,5,13,00
199,496,6,18,40
174,496,1,99,20
174,496,2,3,00
174,496,3,84,80
174,496,4,76,70
174,496,5,20,00
174,496,6,8,50
170,496,1,91,70
170,496,2,1,00
170,496,3,80,30
170,496,4,77,40
170,496,5,11,00
170,496,6,19,70
17,496,1,95,30
17,496,2,2,00
17,496,3,82,30
17,496,4,77,50
17,496,5,16,00
17,496,6,12,80
182,496,1,96,50
182,496,2,1,00
182,496,3,83,30
182,496,4,76,80
182,496,5,19,00
182,496,6,7,50
21,496,1,84,50
21,496,2,2,00
21,496,3,82,00
21,496,4,80,00
21,496,5,4,00
21,496,6,13,60
184,496,1,88,50
184,496,2,3,00
184,496,3,81,70
184,496,4,79,50
184,496,5,7,00
184,496,6,18,00
105,496,1,86,20
105,496,2,1,00
105,496,3,83,40
105,496,4,77,00
105,496,5,5,00
105,496,6,16,60
46,496,1,88,80
46,496,2,1,00
46,496,3,80,90
46,496,4,75,70
46,496,5,8,00
46,496,6,11,20
135,496,1,82,20
135,496,2,3,00
135,496,3,83,80
135,496,4,76,10
135,496,5,3,00
135,496,6,17,50
166,496,1,82,20
166,496,2,1,00
166,496,3,83,60
166,496,4,78,90
166,496,5,2,00
166,496,6,12,00
69,497,1,91,60
69,497,2,3,00
69,497,3,83,90
69,497,4,79,30
69,497,5,11,00
69,497,6,18,40
59,497,1,92,90
59,497,2,3,00
59,497,3,80,80
59,497,4,75,00
59,497,5,14,00
59,497,6,14,50
97,497,1,87,20
97,497,2,3,00
97,497,3,82,30
97,497,4,77,30
97,497,5,5,00
97,497,6,12,50
156,497,1,93,10
156,497,2,3,00
156,497,3,84,70
156,497,4,79,10
156,497,5,15,00
156,497,6,8,60
101,497,1,97,80
101,497,2,1,00
101,497,3,82,20
101,497,4,76,30
101,497,5,20,00
101,497,6,5,90
47,497,1,89,10
47,497,2,1,00
47,497,3,84,50
47,497,4,77,50
47,497,5,7,00
47,497,6,15,90
99,497,1,95,80
99,497,2,2,00
99,497,3,83,90
99,497,4,78,40
99,497,5,17,00
99,497,6,11,10
160,497,1,88,00
160,497,2,3,00
160,497,3,83,20
160,497,4,78,80
160,497,5,6,00
160,497,6,15,90
51,497,1,89,60
51,497,2,2,00
51,497,3,81,90
51,497,4,77,20
51,497,5,8,00
51,497,6,10,50
59,497,1,95,00
59,497,2,1,00
59,497,3,82,50
59,497,4,79,50
59,497,5,16,00
59,497,6,17,60
84,497,1,96,50
84,497,2,2,00
84,497,3,82,60
84,497,4,79,70
84,497,5,19,00
84,497,6,10,50
170,497,1,86,80
170,497,2,1,00
170,497,3,81,60
170,497,4,79,20
170,497,5,3,00
170,497,6,14,30
175,497,1,83,80
175,497,2,1,00
175,497,3,83,00
175,497,4,79,80
175,497,5,1,00
175,497,6,12,40
178,497,1,96,30
178,497,2,1,00
178,497,3,80,20
178,497,4,77,70
178,497,5,18,00
178,497,6,19,60
200,497,1,91,80
200,497,2,1,00
200,497,3,80,80
200,497,4,76,60
200,497,5,12,00
200,497,6,9,10
98,497,1,91,00
98,497,2,3,00
98,497,3,81,00
98,497,4,77,10
98,497,5,10,00
98,497,6,12,20
183,497,1,84,50
183,497,2,3,00
183,497,3,84,60
183,497,4,79,90
183,497,5,2,00
183,497,6,7,50
191,497,1,87,10
191,497,2,2,00
191,497,3,83,00
191,497,4,75,00
191,497,5,4,00
191,497,6,12,40
136,497,1,92,60
136,497,2,1,00
136,497,3,82,30
136,497,4,76,60
136,497,5,13,00
136,497,6,14,20
100,497,1,90,70
100,497,2,1,00
100,497,3,84,70
100,497,4,76,80
100,497,5,9,00
100,497,6,18,80
143,498,1,85,70
143,498,2,2,00
143,498,3,80,70
143,498,4,77,00
143,498,5,8,00
143,498,6,19,90
133,498,1,85,90
133,498,2,2,00
133,498,3,80,50
133,498,4,78,00
133,498,5,10,00
133,498,6,16,20
60,498,1,80,10
60,498,2,3,00
60,498,3,81,90
60,498,4,77,80
60,498,5,2,00
60,498,6,11,40
64,498,1,99,80
64,498,2,3,00
64,498,3,81,40
64,498,4,77,60
64,498,5,20,00
64,498,6,9,50
157,498,1,93,40
157,498,2,3,00
157,498,3,84,00
157,498,4,79,30
157,498,5,14,00
157,498,6,11,20
105,498,1,80,40
105,498,2,1,00
105,498,3,82,00
105,498,4,75,40
105,498,5,3,00
105,498,6,12,40
186,498,1,84,20
186,498,2,3,00
186,498,3,80,30
186,498,4,77,90
186,498,5,6,00
186,498,6,10,50
154,498,1,97,90
154,498,2,3,00
154,498,3,84,10
154,498,4,75,70
154,498,5,19,00
154,498,6,10,20
185,498,1,93,60
185,498,2,2,00
185,498,3,82,00
185,498,4,75,30
185,498,5,17,00
185,498,6,13,80
67,498,1,85,80
67,498,2,3,00
67,498,3,80,40
67,498,4,76,20
67,498,5,9,00
67,498,6,10,20
27,498,1,92,60
27,498,2,2,00
27,498,3,81,50
27,498,4,79,50
27,498,5,13,00
27,498,6,11,20
162,498,1,80,10
162,498,2,3,00
162,498,3,84,80
162,498,4,77,00
162,498,5,1,00
162,498,6,20,00
174,498,1,93,50
174,498,2,1,00
174,498,3,81,70
174,498,4,78,50
174,498,5,16,00
174,498,6,15,60
93,498,1,81,80
93,498,2,3,00
93,498,3,83,90
93,498,4,77,20
93,498,5,4,00
93,498,6,9,70
1,498,1,95,60
1,498,2,2,00
1,498,3,82,10
1,498,4,76,40
1,498,5,18,00
1,498,6,16,10
13,498,1,81,90
13,498,2,1,00
13,498,3,84,20
13,498,4,76,00
13,498,5,5,00
13,498,6,13,50
168,498,1,84,30
168,498,2,3,00
168,498,3,82,20
168,498,4,76,50
168,498,5,7,00
168,498,6,12,80
91,498,1,86,30
91,498,2,1,00
91,498,3,82,50
91,498,4,75,80
91,498,5,11,00
91,498,6,15,20
164,498,1,93,50
164,498,2,1,00
164,498,3,81,00
164,498,4,76,90
164,498,5,15,00
164,498,6,16,10
147,498,1,90,40
147,498,2,2,00
147,498,3,82,50
147,498,4,79,70
147,498,5,12,00
147,498,6,15,40
196,499,1,80,30
196,499,2,3,00
196,499,3,81,30
196,499,4,79,10
196,499,5,1,00
196,499,6,10,10
27,499,1,88,70
27,499,2,3,00
27,499,3,80,60
27,499,4,79,70
27,499,5,9,00
27,499,6,5,20
12,499,1,81,10
12,499,2,3,00
12,499,3,84,00
12,499,4,78,10
12,499,5,3,00
12,499,6,9,10
47,499,1,95,00
47,499,2,2,00
47,499,3,81,90
47,499,4,75,10
47,499,5,14,00
47,499,6,5,20
32,499,1,81,90
32,499,2,2,00
32,499,3,84,00
32,499,4,77,40
32,499,5,4,00
32,499,6,8,10
166,499,1,95,50
166,499,2,3,00
166,499,3,81,30
166,499,4,76,30
166,499,5,16,00
166,499,6,15,10
101,499,1,92,50
101,499,2,2,00
101,499,3,83,10
101,499,4,75,50
101,499,5,12,00
101,499,6,7,10
90,499,1,90,50
90,499,2,2,00
90,499,3,84,10
90,499,4,76,20
90,499,5,10,00
90,499,6,11,80
124,499,1,83,00
124,499,2,2,00
124,499,3,81,80
124,499,4,77,00
124,499,5,6,00
124,499,6,9,20
179,499,1,88,70
179,499,2,2,00
179,499,3,82,40
179,499,4,78,90
179,499,5,8,00
179,499,6,17,00
124,499,1,97,00
124,499,2,2,00
124,499,3,81,60
124,499,4,78,90
124,499,5,19,00
124,499,6,19,00
96,499,1,91,20
96,499,2,2,00
96,499,3,84,30
96,499,4,77,60
